spelling,word
['u.mɐ.ni.ˈzaɾ'],humanizar
['ɔʃ.pi.tɐ.li.ˈzaɾ'],hospitalizar
['õ.ˈRaɾ'],honrar
['vɨ.nɨ.ˈɾaɾ'],venerar
['iʃ.tɐ.ˈtwiɾ'],estatuir
['de.li.bɨ.ˈɾaɾ'],deliberar
['dɨʃ.ku.ˈbɛɾ.tɐ'],descoberta
['kõ.ˈti.ɡu'],contigo
['mɨ.tɐ.bu.ˈliʒ.mu'],metabolismo
['pɾɨ.vi.ˈzɐ̃w̃'],previsão
['vi.zwɐ.li.zɐ.ˈsɐ̃w̃'],visualização
['ɐ̃.tɨ.vi.ˈzɐ̃w̃'],antevisão
['si.nɨ.ˈma.ti.kɐ'],cinemática
['fɨ.nɨ.ˈseɾ'],fenecer
['pɾɨ.pu.zi.sju.ˈnaɫ'],preposicional
['ʒɨ.ˈɾũ.dju'],gerúndio
['Rɨ.lɐ.sju.ˈnaɾ'],relacionar
['pɾɨ.su.ˈpoɾ'],pressupor
['ɐ̃.tɨ.si.pa.dɐ.ˈmẽ.tɨ<text'],antecipadamente
['fɐ.ˈʎaɾ'],falhar
['iʃ.tɐ.ˈlaɾ'],estalar
['kɾɨ.pi.ˈtaɾ'],crepitar
['kɐ.pˈtaɾ'],captar
['ẽ.pɐ.ku.ˈtaɾ'],empacotar
['ẽ.fɐɾ.ˈdaɾ'],enfardar
['ĩ.pĩ.ˈʒiɾ'],impingir
['dɨʒ.lũ.ˈbɾaɾ'],deslumbrar
['fɐʃ.si.ˈnaɾ'],fascinar
['sɨ.ˈɡaɾ'],cegar
['lu.ˈɡɾaɾ'],lograr
['ĩ.tɾu.ˈʒaɾ'],intrujar
['ẽ.ʃɐɾ.ˈkaɾ'],encharcar
['sɨ.ɡɾɨ.ˈdaɾ'],segredar
['ku.ʃi.ˈʃaɾ'],cochichar
['tɾɐ̃ʒ.ɡɾɨ.ˈdiɾ'],transgredir
['vju.ˈlaɾ'],violar
['ĩ.va.ˈdiɾ'],invadir
['kõ.kiʃ.ˈtaɾ'],conquistar
['vju.lẽ.ˈtaɾ'],violentar
['dɨʃ.flu.ˈɾaɾ'],desflorar
['ẽ.sõ.ˈbɾaɾ'],ensombrar
['ɐ.sõ.ˈbɾaɾ'],assombrar
['su.lu.sju.ˈnaɾ'],solucionar
['puɫ.ˈsaɾ'],pulsar
['iʃ.fu.ˈlaɾ'],esfolar
['tẽ.ˈsɐ.ɐ̃w̃'],tensão
['ĩ.tɨɾ.ˈnaɾ'],internar
['iʃ.kɐ.ˈsjaɾ'],escassear
['tɾi.tu.ˈɾaɾ'],triturar
['Rɨ.zi.ˈdiɾ'],residir
['fɨ.ˈRaɾ'],ferrar
['kɔ.ɡni.ˈsɐ̃w̃'],cognição
['buɾ.bu.ˈʎaɾ'],borbulhar
['buɾ.bu.ˈtaɾ'],borbotar
['iʃ.kaɫ.ˈdaɾ'],escaldar
['si.mu.ˈlaɾ'],simular
['dɨ.bɐ̃.ˈdaɾ'],debandar
['fɨɾ.tɨ.li.ˈzaɾ'],fertilizar
['ɐ.Rɛɫ.ˈvaɾ'],arrelvar
['ɐ.Rɨ.mɐ.ˈtaɾ'],arrematar
['ɐ.Rẽ.ˈdaɾ'],arrendar
['ɐ.Rɨ.pɐ.ˈɲaɾ'],arrepanhar
['ɐ.Rɨ.pɨ.ˈlaɾ'],arrepelar
['bɨ.liʃ.ˈkaɾ'],beliscar
['ɐ.Rɨʃ.ˈtaɾ'],arrestar
['tu.nɨ.ˈla.dɐ'],tonelada
['kɐ.ti.ˈvaɾ'],cativar
['ɐ.Rɨ.vɨ.ˈzaɾ'],arrevesar
['tu.ˈtɛ.lɐ'],tutela
['ɐ.ˈRjaɾ'],arriar
['ẽ.kuʃ.ˈtaɾ'],encostar
['ĩ.flɐ.mɐ.ˈsɐ̃w̃'],inflamação
['ˈsɐ̃w̃'],são
['dɨʒ.lĩ.ˈdaɾ'],deslindar
['ɐ.Ru.ˈtjaɾ'],arrotear
['dɨʒ.bɾɐ.ˈvaɾ'],desbravar
['ɐ.Row.ˈbaɾ'],arroubar
['ẽ.lɨ.ˈvaɾ'],enlevar
['ɐ.Ru.ˈfaɾ'],arrufar
['Ru.ˈfaɾ'],rufar
['ɐ.Ru.ˈʎaɾ'],arrulhar
['ɐɾ.ti.ˈʎaɾ'],artilhar
['ɐɾ.vu.ˈɾaɾ'],arvorar
['dɨʒ.du.ˈbɾaɾ'],desdobrar
['dɨ.zẽ.Ru.ˈlaɾ'],desenrolar
['ɐʃ.faɫ.ˈtaɾ'],asfaltar
['ɐʃ.fi.ˈksjaɾ'],asfixiar
['ɐʃ.ˈpaɾ'],aspar
['ɐ.sɐ.ɾɐ.pɐ̃.ˈtaɾ'],assarapantar
['ɐ.sɐ.si.ˈnaɾ'],assassinar
['ɐ.ˈsjaɾ'],assear
['ɐ.sɨ.ˈdjaɾ'],assediar
['ɐ.sɨ.mɨ.ˈʎaɾ'],assemelhar
['Rõ.ˈpeɾ'],romper
['Rɐ.ˈpaɾ'],rapar
['dɨʒ.ɡɐʃ.ˈtaɾ'],desgastar
['Ru.ˈsaɾ'],roçar
['fɾi.ksju.ˈnaɾ'],friccionar
['ɐ.vɐ.li.ˈzaɾ'],avalizar
['pɾɨ.ˈmjaɾ'],premiar
['sĩ.zɨ.ˈlaɾ'],cinzelar
['ɐ.pɾi.mu.ˈɾaɾ'],aprimorar
['pɾɨ.dɨʃ.ti.ˈnaɾ'],predestinar
['dɨ.zu.ˈnɛʃ.tu'],desonesto
['ĩ.ˈdi.ɡnu'],indigno
['dɨʃ.pɾɨ.ˈzi.vɛɫ'],desprezível
['ĩ.ˈpɾɔ.pɾju'],impróprio
['i.nɐ.dɨ.ˈkwa.du'],inadequado
['i.nɔ.puɾ.ˈtu.nu'],inoportuno
['kõ.vɨ.ˈnjẽ.tɨ'],conveniente
['iʃ.pu.ˈle.tɐ'],espoleta
['ˈviɾ.ɡu.lɐ'],vírgula
['ĩ.tɨ.ɡɾi.ˈda.dɨ'],integridade
['ku.tu.ˈve.lu'],cotovelo
['vaj.ˈda.dɨ'],vaidade
['di.su.lu.ˈsɐ̃w̃'],dissolução
['ɐ.si.dwɐ.ˈmẽ.tɨ'],assiduamente
['ɐ.si.mi.ˈlaɾ'],assimilar
['ɐ.si.ˈnaɾ'],assinar
['aw.tẽ.ti.ˈkaɾ'],autenticar
['ɐ.ˈswaɾ'],assoar
['ɐ.su.bɨɾ.ˈbaɾ'],assoberbar
['ɐ.su.ˈbjaɾ'],assobiar
['siɫ.ˈvaɾ'],silvar
['ɐ.su.ˈlaɾ'],assolar
['dɨ.vɐʃ.ˈtaɾ'],devastar
['ɐ.su.ˈmaɾ'],assomar
['ɐ.su.ˈɾjaɾ'],assorear
['ɐ.tɐ.fu.ˈʎaɾ'],atafulhar
['ɐ.tɐ.ˈʎaɾ'],atalhar
['ɐ.tɐ.mɐ̃.ˈkaɾ'],atamancar
['ɐ.tɐ.ɾɐ̃.ˈtaɾ'],atarantar
['ɐ.tɐ.ɾɛ.ˈfaɾ'],atarefar
['ɐ.ˈtjaɾ'],atear
['ẽ.fɐʃ.ˈtjaɾ'],enfastiar
['mɐ.ˈsaɾ'],maçar
['tuɾ.tu.ˈɾaɾ'],torturar
['ɐ.tẽ.ˈRaɾ'],atenrar
['ɐ.tẽ.tɐ.ˈmẽ.tɨ'],atentamente
['ɐ.tẽ.ˈtaɾ'],atentar
['iʃ.pɨ.vi.ˈtaɾ'],espevitar
['ˈvɔ.mi.tu'],vómito
['ˈtɛ.pi.du'],tépido
['ɐ.bu.mi.ˈna.vɛɫ'],abominável
['ɐ̃.tɾu.pu.lu.ˈʒi.ɐ'],antropologia
['pɨ.djɐ.ˈtɾi.ɐ'],pediatria
['dɨʃ.ku.ˈbɛɾ.tu'],descoberto
['ẽ.bɐ.ˈteɾ'],embater
['e.pi.dɨ.ˈmi.ɐ'],epidemia
['ĩ.tɨ.ˈɾi.nu'],interino
['ew.fɨ.ˈmiʒ.mu'],eufemismo
['ɔ.ku.pɐ.ˈsɐ̃w̃'],ocupação
['fɨ.ɾi.ˈmẽ.tu'],ferimento
['ĩ.fɐ̃.ˈtiɫ'],infantil
['iʃ.pɨ.sjɐ.li.ˈza.du'],especializado
['ɐ.tɾi.ˈbwiɾ'],atribuir
['ˈaw.lɐ'],aula
['ɐ.ku.mu.dɐ.ˈsɐ̃w̃'],acomodação
['sɨ.ˈɲo.ɾɐ'],senhora
['sub.di.vi.ˈzɐ̃w̃'],subdivisão
['ˈfiɾ.mɐ'],firma
['vɐ.ˈɾja.du'],variado
['di.vɐ.ˈɡaɾ'],divagar
['ʒju.ˈmɛ.tɾi.ku'],geométrico
['ɔbʃˈ.taɾ'],obstar
['pɐ̃.tɐ.ˈiʒ.mu'],panteísmo
['pɔ.li.tɐ.ˈiʒ.mu'],politeísmo
['ɐ.siʃ.ˈtẽ.tɨ'],assistente
['ĩ.kɐ.ˈpaʃ'],incapaz
['sɐ.ˈljẽ.tɨ'],saliente
['koɫ.ˈʃe.tɨ'],colchete
['Rɨ.baj.ˈʃaɾ'],rebaixar
['kõ.pli.ˈka.du'],complicado
['i.ni.ˈsjaɫ'],inicial
['du.ˈɾe.zɐ'],dureza
['ĩ.tɨ.ˈɡɾaɫ'],integral
['i.zɐ.ʒɨ.ˈɾa.du'],exagerado
['Rɨʃ.ˈtɐ̃.tɨ'],restante
['sõ.ˈbɾi.u'],sombrio
['ˈpa.tɐ'],pata
['ɔ.ɾjẽ.tɐ.ˈsɐ̃w̃'],orientação
['Rɨ.lɐ.sju.ˈna.du'],relacionado
['iʃ.pɨ.ˈsu.ɾɐ'],espessura
['pɐ.ˈdɾaʃ.tu'],padrasto
['mɐ.ˈdɾaʃ.tɐ'],madrasta
['biʒ.ˈnɛ.tɐ'],bisneta
['bi.zɐ.ˈvɔ'],bisavó
['ɐ.tɾɐ.ˈẽ.tɨ'],atraente
['kõ.ˈtu.du'],contudo
['lɐ̃.sɐ.ˈmẽ.tu'],lançamento
['pɾu.vɨ.ˈnjẽ.tɨ'],proveniente
['ˈkuʃ.tɐ'],custa
['dẽ.si.ˈda.dɨ'],densidade
['kõ.si.dɨ.ɾɐ.ˈsɐ̃w̃'],consideração
['ˈpɾe.zɐ'],presa
['iʃ.tu.ˈdjo.zu'],estudioso
['sɨ.ɾɨ.ˈbɾaɫ'],cerebral
['ɐ.pɨ.ˈtɾɐj.ʃu'],apetrecho
['ˈaʒ.nu'],asno
['ĩ.dɨ.fɨ.ˈni.du'],indefinido
['vju.ˈle.tɐ'],violeta
['kɐɾ.di.ˈnaɫ'],cardinal
['dɨ.klɐ.ɾɐ.ˈsɐ̃w̃'],declaração
['ˈsɐj.u'],seio
['ˈa.biɫ'],hábil
['di.ˈta.du'],ditado
['ɐɾ.ti.ku.lɐ.ˈsɐ̃w̃'],articulação
['ɐ̃.ˈpa.ɾu'],amparo
['ˈda.di.vɐ'],dádiva
['ĩ.duʃ.ˈtɾjaɫ'],industrial
['ˈso.pɾu'],sopro
['di.vɨɾ.ti.ˈmẽ.tu'],divertimento
['sɨ.ˈRa.du'],cerrado
['ɔʃ.tẽ.tɐ.ˈsɐ̃w̃'],ostentação
['ẽ.ɡɾɐ.ˈsa.du'],engraçado
['mɐ.ɾɐ.vi.ˈʎaɾ'],maravilhar
['ˈmi.sɐ'],missa
['ˈmi.ɲɐ'],minha
['Rɨ.ku.pɨ.ˈɾaɾ'],recuperar
['ɔʃ.ˈtiɫ'],hostil
['dɨ.du.ˈziɾ'],deduzir
['ˈlɐ̃.sɐ'],lança
['poɫ.ˈtɾo.nɐ'],poltrona
['ĩ.di.kɐ.ˈdoɾ'],indicador
['ˈmɛ.tɐ'],meta
['kɐ.ˈba.lɐ'],cabala
['kaw.dɐ.ˈlo.zu'],caudaloso
['mɨ.djɐ.ˈsɐ̃w̃'],mediação
['pu.lɨ.ˈɡa.dɐ'],polegada
['pɾu.ɡɾɐ.mɐ.ˈsɐ̃w̃'],programação
['ɐ.ti.ˈnaɾ'],atinar
['ẽ.bu.ˈtiɾ'],embutir
['mɐ.ti.ˈzaɾ'],matizar
['ku.lu.ˈɾiɾ'],colorir
['ɡɾɐ.ˈdwaɾ'],graduar
['ẽ.tõ.tɨ.ˈseɾ'],entontecer
['ɐ.tɾɐ.ˈkaɾ'],atracar
['ɐ.tɾɐ.vɐ̃.ˈkaɾ'],atravancar
['ɐ.tɾɨ.ˈlaɾ'],atrelar
['ẽ.ɡɐ.ˈtaɾ'],engatar
['ɐ.tɾi.bu.ˈlaɾ'],atribular
['ɐ.ˈtɾwaɾ'],atroar
['ɐ.tɾu.ˈfjaɾ'],atrofiar
['ɐ.tɾu.pɨ.ˈlaɾ'],atropelar
['ɐ.tu.ˈʎaɾ'],atulhar
['ɐ.tu.ˈɾaɾ'],aturar
['aw.fɨ.ˈɾiɾ'],auferir
['aw.ɡu.ˈɾaɾ'],augurar
['pɾɨ.sɐ.ˈʒjaɾ'],pressagiar
['aw.ɾju.ˈlaɾ'],aureolar
['aw.tu.ɡɾɐ.ˈfaɾ'],autografar
['aw.tɔ.ˈpsjaɾ'],autopsiar
['aw.tu.ɾi.ˈzaɾ'],autorizar
['aw.ˈtwaɾ'],autuar
['muɫ.ˈtaɾ'],multar
['ɐ.vɐ.sɐ.ˈlaɾ'],avassalar
['ẽ.ʒɨ.ˈʎaɾ'],engelhar
['ẽ.kɐɾ.ki.ˈʎaɾ'],encarquilhar
['ɐ.vɨ.lu.ˈdaɾ'],aveludar
['ɡu.vɨɾ.ˈnaɾ'],governar
['ˈRwi.nɐ'],ruína
['ɐ.ˈnaɫ'],anal
['tẽ.pu.ˈɾaɫ'],temporal
['ˈmõ.dɐ'],monda
['Rɨ.zi.ˈdwaɫ'],residual
['ˈto.ʒu'],tojo
['ɐjʃ.ˈklwiɾ'],excluir
['iʃ.tɾu.tu.ˈɾaɫ'],estrutural
['ɐ.bi.li.ˈtaɾ'],habilitar
['ɛɾ.ˈba.ɾju'],herbário
['i.zi.ˈtaɾ'],hesitar
['i.bɨɾ.ˈnaɾ'],hibernar
['i.dɾɐ.ˈtaɾ'],hidratar
['i.ˈdɾa.tu'],hidrato
['i.pnɔ.ti.ˈzaɾ'],hipnotizar
['i.pnɔ.ˈtiʒ.mu'],hipnotismo
['i.pu.tɨ.ˈkaɾ'],hipotecar
['ɔ.nɨ.ˈɾaɾ'],onerar
['Rɨ.pu.ˈɡnaɾ'],repugnar
['ɔʃ.pɨ.ˈdaɾ'],hospedar
['ˈɔʃ.pɨ.dɨ'],hóspede
['ɔʃ.pi.tɐ.li.ˈda.dɨ'],hospitalidade
['ɔʃ.pɨ.dɐ.ˈɾi.ɐ'],hospedaria
['ɔʃ.ti.li.ˈzaɾ'],hostilizar
['vẽ.ti.ˈlaɾ'],ventilar
['ɐ.vɨɾ.ˈbaɾ'],averbar
['ɐ.vɨ.ɾi.ˈɡwaɾ'],averiguar
['ɐ.ˈvjaɾ'],aviar
['dɨ.zõ.ˈRaɾ'],desonrar
['dɨ.zɐ.kɾɨ.di.ˈtaɾ'],desacreditar
['di.fɐ.ˈmaɾ'],difamar
['kɐ.lu.ˈnjaɾ'],caluniar
['ɐ.vi.nɐ.ˈɡɾaɾ'],avinagrar
['ɐ.vi.ˈɲaɾ'],avinhar
['ˈkjɛ.tu'],quieto
['ˈak.nɨ'],acne
['ɐ.lɐ.ˈvɐ̃.kɐ'],alavanca
['ˈɐ̃.kɐ'],anca
['ˈRu.mu'],rumo
['tɨ.ˈniʃ.tɐ'],tenista
['eɾ.ˈda.dɨ'],herdade
['ɐɾ.mɐ.zɨ.nɐ.ˈmẽ.tu'],armazenamento
['fuɾ.ˈmɔɫ'],formol
['ɔ.ti.mi.zɐ.ˈsɐ̃w̃'],otimização
['kõ.ʒu.ˈɾaɾ'],conjurar
['pɾi.mɐ.ˈzi.ɐ'],primazia
['tẽ.dẽ.ˈsjo.zu'],tendencioso
['ˈmaɾ.ku'],marco
['ˈnaw'],nau
['i.lɨ.ˈɡɐ̃.tɨ'],elegante
['kõ.ʒũ.ˈti.vu'],conjuntivo
['ˈtɛɾ.nu'],terno
['ˈvi.ti.mɐ'],vítima
['nɐʃ.ˈsẽ.tɨ'],nascente
['pɾɨ.ˈsjo.zu'],precioso
['paj.ˈɔɫ'],paiol
['bɨ.bɨ.ˈRɐ̃w̃'],beberrão
['bi.ˈɡɔɾ.nɐ'],bigorna
['ɐɾ.ti.ˈfi.sju'],artifício
['ɐ.dˈʒũ.tu'],adjunto
['ɐ.bu.li.ˈsɐ̃w̃'],abolição
['ɐd.mi.ˈsɐ̃w̃'],admissão
['pi.nɐ.ku.ˈtɛ.kɐ'],pinacoteca
['ɐ.si.mi.lɐ.ˈsɐ̃w̃'],assimilação
['ɐ.pɾɔ.si.ˈma.du'],aproximado
['ɐ̃.tɨ.si.pɐ.ˈsɐ̃w̃'],antecipação
['ɐ.pɐ.ˈɾa.tu'],aparato
['ɐ.ni.mɐ.ˈsɐ̃w̃'],animação
['ɐ.ˈkɾɛʃ.si.mu'],acréscimo
['ɐ.ˈkuʃ.ti.ku'],acústico
['aw.tu.mɐ.ˈswɐ̃w̃'],automação
['ɐ̃.ku.ɾɐ.ˈdow.ɾu'],ancoradouro
['ɐ.ɡɾɐ.dɨ.si.ˈmẽ.tu'],agradecimento
['ɐ.lje.nɐ.ˈsɐ̃w̃'],alienação
['ɐ.dɨ.ˈɾẽ.tɨ'],aderente
['tɾɐ̃ʃ.kõ.ti.nẽ.ˈtaɫ'],transcontinental
['ĩ.ˈsɛɾ.tu'],incerto
['dɨʃ.tɾi.bwi.ˈsɐ̃w̃'],distribuição
['ɐɾ.ti.ˈʎɐj.ɾu'],artilheiro
['Rɨ.ʒi.ˈmẽ.tu'],regimento
['ɐ.kwɐɾ.tɨ.lɐ.ˈmẽ.tu'],aquartelamento
['i.ˈdjõ.du'],hediondo
['ˈli.ɾi.ku'],lírico
['vɐ.zɛk.tu.ˈmi.ɐ'],vasectomia
['pɾuʃ.ˈpɛ.tu'],prospeto
['ĩ.ˈpuɫ.su'],impulso
['su.pɨɾ.ʃti.ˈsɐ̃w̃'],superstição
['bɐ.ˈlwaɾ.tɨ'],baluarte
['ɡɐ.ʎɐɾ.ˈdi.ɐ'],galhardia
['vẽ.ˈtu.ɾɐ'],ventura
['ˈtɔ.Ri.du'],tórrido
['pu.ˈʒɐ̃.sɐ'],pujança
['djɛ.ˈtiʃ.tɐ'],dietista
['vjɐˈʒɐ̃tɨ'],viajante
['ˈviɫ'],vil
['uɾ.ˈʒiɾ'],urgir
['i.naɫ.tɨ.ˈseɾ'],enaltecer
['ĩ.tɨɾ.vẽ.ˈsɐ̃w̃'],intervenção
['si.nu.ˈni.mjɐ'],sinonímia
['ˈmo.Ru'],morro
['tɾi.ɐ̃.ɡu.ˈlaɾ'],triangular
['pɐ.tɾju.ˈtiʒ.mu'],patriotismo
['tɾɐ̃ʃ.fuɾ.mɐ.ˈsɐ̃w̃'],transformação
['ˈmaʃ.tɾu'],mastro
['mɨʃ.ˈki.ɲu'],mesquinho
['i.Rɨ.lɨ.ˈvɐ̃.tɨ'],irrelevante
['ˈtɔ.lɐ'],tola
['lɨ.nu.ˈsi.nju'],lenocínio
['naɾ.kɔ.ˈtɾa.fi.ku'],narcotráfico
['kõ.tɾɐ.ˈbɐ̃.du'],contrabando
['ɔ.mɔ.ˈni.mjɐ'],homonímia
['sɛ.ti.ˈsiʒ.mu'],ceticismo
['ɐ̃.ˈfi.bju'],anfíbio
['ˈviʃ.ku'],visco
['kɐ.kɔ.fu.ˈni.ɐ'],cacofonia
['ɐ.pɐɾ.tɐ.ˈmẽ.tu'],apartamento
['ɐ.tɾɐ.ˈza.du'],atrasado
['i.mɐ.ʒi.nɐ.ˈsɐ̃w̃'],imaginação
['kɾi.ɐ.ˈti.vu'],criativo
['i.ˈdẽ.ti.ku'],idêntico
['mi.ni.mi.ˈzaɾ'],minimizar
['tɾu.ɡlu.ˈdi.tɐ'],troglodita
['kõ.plɛ.tɐ.ˈmẽ.tɨ'],completamente
['pɨɾ.ku.ˈsɐ̃w̃'],percussão
['ɔ.ˈmɔ.ɡɾɐ.fu'],homógrafo
['ɔ.ˈmɔ.fu.nu'],homófono
['pɾu.ˈpi.sju'],propício
['kɐ.ˈɾe.tɐ'],careta
['ni.ˈki.sɨ'],niquice
['ni.ˈkẽ.tu'],niquento
[''],santa-cruzense
['ɐ̃.tɨ.pɨ.ˈnuɫ.ti.mu'],antepenúltimo
['du.vi.ˈdo.zu'],duvidoso
['ɐ.ˈtew'],ateu
['vɨʃ.ti.ˈmẽ.tɐ'],vestimenta
['ɐ̃.dɐ.ˈmẽ.tu'],andamento
['pu.li.ˈdeʃ'],polidez
['pɨɾ.mi.ˈsi.vu'],permissivo
['dɨʃ.ti.lɐ.ˈsɐ̃w̃'],destilação
['dɨʃ.sẽ.ˈdẽ.tɨ'],descendente
['iʃ.tɐ.ˈtu.tu'],estatuto
['pjɛ.ˈda.dɨ'],piedade
['Rɐ̃.ˈʒeɾ'],ranger
['oʃ.tɾɐ.ˈsiʒ.mu'],ostracismo
['ˈkɾiʃ.tɐ'],crista
['mi.tu.ˈlɔ.ʒi.ku'],mitológico
['ˈRi.tmu'],ritmo
['Rɐ.djɐ.ˈsɐ̃w̃'],radiação
['ĩ.pu.ˈtaɾ'],imputar
['kõ.ˈpaɾ.sɐ'],comparsa
['fĩ.ʒi.ˈmẽ.tu'],fingimento
['kõ.pɐ.ˈtɾjɔ.tɐ'],compatriota
['lɐɾ.ˈɡu.ɾɐ'],largura
['kɐ.ˈnɔ.ɾu'],canoro
['paw.ˈtaɾ'],pautar
['bɐ.ʃɐ.ɾɨ.ˈla.tu'],bacharelato
['aw.tu.ˈma.ti.ku'],automático
['ˈplɐj.tu'],pleito
['aɫ.kɐ.ˈti.fɐ'],alcatifa
['kɐɾ.ˈtɔ.ɾju'],cartório
['ɐ.ˈʒu.stɨ'],ajuste
['pɾɨ.du.ˈmi.nju'],predomínio
['ˈReʒ.mɐ'],resma
['ɡɐ.ˈti.ʎu'],gatilho
['ʒũ.ˈki.ʎu'],junquilho
['kɐ.ˈtaɾ.zɨ'],catarse
['kõ.ˈswɐ̃.tɨ'],consoante
['ĩ.ˈpli.si.tu'],implícito
['i.ɡwaɫ.ˈmẽ.tɨ'],igualmente
['põ.tjɐ.ˈɡu.du'],pontiagudo
[''],coitado
['ˈkɔ.pɐ'],copa
['tɾɨ.pɐ.ˈdɐj.ɾɐ'],trepadeira
['ɐ.ɾɐ.ˈɾu.tɐ'],araruta
['iʃ.ˈpi.ɲu'],espinho
['kɐ.ˈvi.ʎɐ'],cavilha
['ˈko.ʃɐ'],coxa
['aɫ.mu.fɐ.ˈɾiʃ'],almofariz
['pɐ.lu.ˈdiʒ.mu'],paludismo
['mɐ.ˈla.ɾjɐ'],malária
['flu.twɐ.ˈdoɾ'],flutuador
['djɐ̃.bu.lɐ.ˈsɐ̃w̃'],deambulação
['lɐ.vɐ̃.dɐ.ˈɾi.ɐ'],lavandaria
['ˈpaʒ.mu'],pasmo
['ku.li.ˈdiɾ'],colidir
['kɐ.ɾɨ.ˈseɾ'],carecer
['ĩ.tɨ.li.ʒi.bi.li.ˈda.dɨ'],inteligibilidade
['ɡli.ˈsi.njɐ'],glicínia
['fɾɐ.tɨɾ.ˈnaɫ'],fraternal
['kɐ.ˈvɛɾ.nɐ'],caverna
['ɔɾ.nɐ.mẽ.ˈtaɫ'],ornamental
['ˈɐ.mɐ.ɣu'],âmago
['plju.ˈnaʒ.mu'],pleonasmo
['ɐ̃.tɐ.ˈɡɔ.ni.ku'],antagónico
['iʒ.mɨ.ˈɾiɫ'],esmeril
['fɐ.ɾu.ˈlɐj.ɾu'],faroleiro
['ɐ̃.ˈte.nɐ'],antena
['ku.mɨ.mu.ɾɐ.ˈsɐ̃w̃'],comemoração
['tɾɐ.ˈzɐj.ɾu'],traseiro
['kɐ.ˈnaɫ'],canal
['ɐɾ.ˈdẽ.tɨ'],ardente
['iʃ.ˈko.pɾu'],escopro
['sĩ.ˈzɛɫ'],cinzel
['i.va.ˈzɐ̃w̃'],evasão
['mɨ.ˈzu.ɾɐ'],mesura
['ˈva.lɨ'],vale
['ɡɐ.ˈlɐ̃w̃'],galão
['iʃ.ˈpi.ɡɐ'],espiga
['mɐ.lɐ.bɐ.ˈɾiʃ.tɐ'],malabarista
['plu.ɾi.sɨ.lu.ˈlaɾ'],pluricelular
['ˈa.ʒiɫ'],ágil
['ˈli.tɾu'],litro
['kɾi.ɐ.ˈtu.ɾɐ'],criatura
['sɐ.ˈɾaj.vɐ'],saraiva
['ɐjʃ.ˈta.ti.ku'],extático
['si.ˈla.bi.ku'],silábico
['kɐɾ.ˈti.ʎɐ'],cartilha
['pɾɨ.pɐ.ɾɐ.ˈsɐ̃w̃'],preparação
['pɾu.nu.mi.ˈnaɫ'],pronominal
['ˈmɐj.ɐ'],meia
['ɐ.bi.li.ˈdo.zu'],habilidoso
['ɐ.bi.li.tɐ.ˈsɐ̃w̃'],habilitação
['ɐ.bi.ˈta.ku.lu'],habitáculo
['ɐ.bi.ˈta.vɛɫ'],habitável
['ˈa.li.tu'],hálito
['pɨ.ˈnɐj.ɾɐ'],peneira
['ẽ.fɐ.ˈdo.ɲu'],enfadonho
['ɐjʃ.sɨ.ˈlẽ.sjɐ'],excelência
['a.ˈɾɐ̃j̃'],harém
['ɐɾ.ˈmɔ.ni.kɐ'],harmónica
['ɐɾ.ˈmɔ.nju'],harmónio
['ɐɾ.mu.ni.zɐ.ˈsɐ̃w̃'],harmonização
['ˈaɾ.pɐ'],harpa
['ɛˈk.ta.ɾɨ'],hectare
['e.mɐ.ˈto.mɐ'],hematoma
['ɛ.mi.ˈsi.klu'],hemiciclo
['ɛ.mi.plɛ.ˈʒi.ɐ'],hemiplegia
['i.miʃ.ˈfɛ.ɾju'],hemisfério
['ɛ.mu.ˈRɔj.dɐʃ'],hemorroidas
['ɛ.pɐ.ˈti.tɨ'],hepatite
['ˈɛ.ɾɐ'],hera
['ɛɾ.ˈbi.vu.ɾu'],herbívoro
['ɛɾ.ˈku.lju'],hercúleo
['e.ɾɨ.di.ˈta.ɾju'],hereditário
['eɾ.ˈmɛ.ti.ku'],hermético
['ˈɛɾ.njɐ'],hérnia
['ĩ.ɡɾɨ.ˈdjẽ.tɨ'],ingrediente
['ɡuɾ.du.ˈɾo.zu'],gorduroso
['i.ˈɾwiʒ.mu'],heroísmo
['ˈɛɾ.pɨʃ'],herpes
['i.zi.ˈtɐ̃.tɨ'],hesitante
['ɛɡ.ˈza.ɡu.nu'],hexágono
['di.ˈsi.lɐ.bu'],dissílabo
['pɾɨ.su.ˈpoʃ.tu'],pressuposto
['i.ˈdɾaw.li.kɐ'],hidráulica
['i.dɾɔ.di.ˈnɐ.mi.kɐ'],hidrodinâmica
['i.dɾɔ.di.ˈnɐ.mi.ku'],hidrodinâmico
['i.ˈdɾɔ.fi.lu'],hidrófilo
['i.dɾɔ.fu.ˈbi.ɐ'],hidrofobia
['i.dɾu.lu.ˈʒi.ɐ'],hidrologia
['pɨ.tu.ˈlɐ̃.tɨ'],petulante
['ĩ.ˈkɛ.ɾi.tu'],inquérito
['dɨ.zɐ.ɡɾɨ.ɡɐ.ˈsɐ̃w̃'],desagregação
['ˈje.nɐ'],hiena
['jɛ.ˈɾɔ.ɡli.fu'],hieróglifo
['i.ˈʒjɛ.ni.ku'],higiénico
['i.pɛɾ.mɨɾ.ˈka.du'],hipermercado
['i.pɛɾ.tẽ.ˈsɐ̃w̃'],hipertensão
['i.pɛɾ.tɾu.ˈfi.ɐ'],hipertrofia
